customer_id,name,segment_id,location_id
MS-7830,Melanie Seite,1,539
SW-20755,Steven Ward,2,87
HG-14965,Henry Goldwyn,2,276
MG-17680,Maureen Gastineau,3,163
DC-13285,Debra Catini,1,137
DL-13315,Delfina Latchford,1,70
TH-21235,Tiffany House,2,540
DB-13060,Dave Brooks,1,101
JK-15370,Jay Kimmel,1,541
AS-10285,Alejandro Savely,2,542
CH-2070,Cathy Hwang,3,543
ST-20530,Shui Tom,1,297
SP-20920,Susan Pistek,1,134
MH-7440,Mark Haberlin,2,544
MC-17845,Michael Chen,1,545
CS-11845,Cari Sayre,2,546
PW-19030,Pauline Webber,2,547
BS-11590,Brendan Sweed,2,548
PK-19075,Pete Kriz,1,174
DO-13435,Denny Ordway,1,549
SG-20890,Susan Gilcrest,2,470
SU-20665,Stephanie Ulpright,3,22
JC-16105,Julie Creighton,2,34
TB-21190,Thomas Brumley,3,550
KD-16270,Karen Daniels,1,551
BM-11140,Becky Martin,1,145
SV-10785,Stewart Visinsky,1,552
AH-10030,Aaron Hawkins,2,553
WB-21850,William Brown,1,554
VP-21760,Victoria Pisteka,2,141
EG-13900,Emily Grady,1,555
TC-21145,Theresa Coyne,2,556
LR-16915,Lena Radford,1,41
GK-14620,Grace Kelly,2,222
MD-17860,Michael Dominguez,2,274
TH-21550,Tracy Hopkins,3,119
HD-14785,Harold Dahlen,3,235
TP-21130,Theone Pippenger,1,295
TC-11145,Theresa Coyne,2,557
JL-15235,Janet Lee,1,31
DM-13345,Denise Monton,2,558
RK-19300,Ralph Kennedy,1,559
CC-12670,Craig Carreira,1,560
TC-20980,Tamara Chand,2,290
DB-13555,Dorothy Badders,2,561
CM-12385,Christopher Martinez,1,109
BG-11035,Barry Gonzalez,1,562
SG-20605,Speros Goranitis,1,37
CA-11965,Carol Adams,2,563
MG-17890,Michael Granlund,3,276
MA-17560,Matt Abelman,3,1
MM-17260,Magdelene Morse,1,180
TG-21640,Trudy Glocke,1,112
CC-12370,Christopher Conant,1,564
SC-20845,Sung Chung,1,565
PS-19045,Penelope Sewall,3,391
CB-12025,Cassandra Brandow,1,145
DH-13075,Dave Hallsten,2,131
BT-11395,Bill Tyler,2,566
SJ-20500,Shirley Jackson,1,137
MC-17845,Michael Chen,1,16
MG-18205,Mitch Gastineau,2,567
RA-19915,Russell Applegate,1,568
TT-11265,Tim Taslimi,2,342
TH-11235,Tiffany House,2,569
DM-13015,Darrin Martin,1,570
VG-21790,Vivek Gonzalez,1,571
JW-15955,Joni Wasserman,1,572
ZC-21910,Zuschuss Carroll,1,573
NW-18400,Natalie Webber,1,574
HW-14935,Helen Wasserman,2,575
VP-21730,Victor Preis,3,3
SS-20410,Shahid Shariari,1,576
JE-15715,Joe Elijah,1,37
AG-270,Alejandro Grove,1,577
NC-18340,Nat Carroll,1,578
BW-11200,Ben Wallace,1,579
FM-14215,Filia McAdams,2,580
EK-13795,Eileen Kiefer,3,226
SG-20080,Sandra Glassco,1,581
PF-19120,Peter Fuller,1,582
NL-18310,Nancy Lomonaco,3,166
SC-10725,Steven Cartwright,1,583
CA-12265,Christina Anderson,1,584
BB-11545,Brenda Bowman,2,585
NM-18520,Neoma Murray,1,105
AG-10525,Andy Gerbode,2,586
PL-18925,Paul Lucas,3,587
AB-10015,Aaron Bergman,1,275
TS-21505,Tony Sayre,1,148
MG-18145,Mike Gockenbach,1,588
CM-12385,Christopher Martinez,1,226
RD-19585,Rob Dowd,1,589
PJ-18835,Patrick Jones,2,327
BD-11605,Brian Dahlen,1,87
PB-19105,Peter Bühler,1,590
AB-10150,Aimee Bixby,1,258
GK-14620,Grace Kelly,2,591
SC-20575,Sonia Cooley,1,592
CC-12475,Cindy Chapman,1,593
DO-3435,Denny Ordway,1,594
NS-18505,Neola Schneider,1,95
CC-12220,Chris Cortes,1,1
TS-21430,Tom Stivers,2,595
VM-21685,Valerie Mitchum,3,596
AZ-10750,Annie Zypern,1,236
SL-20155,Sara Luxemburg,3,597
IG-15085,Ivan Gibson,1,598
SP-20860,Sung Pak,2,514
GZ-14470,Gary Zandusky,1,532
KM-16225,Kalyca Meade,2,446
BS-11365,Bill Shonely,2,599
TC-21145,Theresa Coyne,2,71
KM-6720,Kunst Miller,1,600
GM-14440,Gary McGarr,1,34
AH-10585,Angele Hood,1,601
BF-10975,Barbara Fisher,2,572
MM-18055,Michelle Moray,1,602
NF-18385,Natalie Fritzler,1,603
RB-19360,Raymond Buch,1,604
NC-8415,Nathan Cano,1,605
GR-14560,Georgia Rosenberg,2,606
TS-21370,Todd Sumrall,2,131
SN-20710,Steve Nguyen,3,446
DL-3330,Denise Leinenbach,1,607
BP-11185,Ben Peterman,2,114
JG-15115,Jack Garza,1,608
CJ-11875,Carl Jackson,2,3
AY-10555,Andy Yotov,2,609
CP-12340,Christine Phan,2,610
MP-17470,Mark Packer,3,611
PJ-19015,Pauline Johnson,1,70
NC-18415,Nathan Cano,1,205
BV-11245,Benjamin Venier,2,612
LW-16825,Laurel Workman,2,613
BO-11425,Bobby Odegard,1,16
DJ-13420,Denny Joy,2,614
EB-13840,Ellis Ballard,2,426
SG-20470,Sheri Gordon,1,615
PO-9195,Phillina Ober,3,616
CS-11845,Cari Sayre,2,617
KB-16585,Ken Black,2,618
EM-14140,Eugene Moren,3,619
KN-16390,Katherine Nockton,2,620
SL-20155,Sara Luxemburg,3,621
CM-12115,Chad McGuire,1,516
GZ-4545,George Zrebassa,2,622
DK-12985,Darren Koutras,1,623
AS-10090,Adam Shillingsburg,1,624
DK-12985,Darren Koutras,1,54
PN-18775,Parhena Norris,3,433
MS-17980,Michael Stewart,2,625
EH-14125,Eugene Hildebrand,3,516
AG-10900,Arthur Gainer,1,626
BS-11590,Brendan Sweed,2,627
BP-11185,Ben Peterman,2,70
BH-11710,Brosina Hoffman,1,388
AS-285,Alejandro Savely,2,289
SC-20800,Stuart Calhoun,1,628
ME-17320,Maria Etezadi,3,629
SV-20815,Stuart Van,2,34
AC-10615,Ann Chong,2,37
MP-18175,Mike Pelletier,3,358
VB-21745,Victoria Brennan,2,630
TT-11460,Tonja Turnell,3,631
PS-18760,Pamela Stobb,1,632
RR-19525,Rick Reed,2,235
AC-10420,Alyssa Crouse,2,397
TP-21130,Theone Pippenger,1,95
CG-12040,Catherine Glotzbach,3,202
BG-11035,Barry Gonzalez,1,633
CR-12580,Clay Rozendal,3,220
TR-11325,Toby Ritter,1,474
SC-20440,Shaun Chance,2,634
CA-12775,Cynthia Arntzen,1,54
BT-11680,Brian Thompson,1,130
BT-11305,Beth Thompson,3,635
CC-12370,Christopher Conant,1,636
BG-11695,Brooke Gillingham,2,637
DC-13285,Debra Catini,1,638
JE-15745,Joel Eaton,1,221
DB-13210,Dean Braden,1,639
LS-17200,Luke Schmidt,2,640
BE-11335,Bill Eplett,3,641
MH-18025,Michelle Huthwaite,1,109
JB-15925,Joni Blumstein,1,642
TW-21025,Tamara Willingham,3,643
GW-14605,Giulietta Weimer,1,644
SC-20725,Steven Cartwright,1,645
LR-16915,Lena Radford,1,646
EH-13765,Edward Hooks,2,647
YS-21880,Yana Sorensen,2,395
FO-14305,Frank Olsen,1,648
SV-10815,Stuart Van,2,649
JF-15415,Jennifer Ferguson,1,650
HA-14920,Helen Andreada,1,651
SS-20140,Saphhira Shifley,2,652
RP-19855,Roy Phan,2,119
AB-10060,Adam Bellavance,3,653
CM-12655,Corinna Mitchell,3,407
RB-19330,Randy Bradley,1,214
LW-17215,Luke Weiss,1,34
AR-10510,Andrew Roberts,1,654
AG-10900,Arthur Gainer,1,655
AB-10600,Ann Blume,2,656
JS-15595,Jill Stevenson,2,657
LH-17155,Logan Haushalter,1,658
KB-16240,Karen Bern,2,659
KA-16525,Kelly Andreada,1,257
BM-11140,Becky Martin,1,6
JL-15175,James Lanier,3,256
EM-3960,Eric Murdock,1,82
AS-10225,Alan Schoenberger,2,660
SC-20230,Scot Coram,2,661
JD-15790,John Dryer,1,662
JL-15850,John Lucas,1,663
JW-16075,Julia West,1,8
LL-6840,Lauren Leatherbury,1,92
TH-21100,Thea Hendricks,1,424
MC-17275,Marc Crier,1,76
NG-8430,Nathan Gelder,1,664
ML-17410,Maris LaWare,1,665
KD-16615,Ken Dana,2,275
MC-17605,Matt Connell,2,31
DL-12925,Daniel Lacy,1,666
JK-15625,Jim Karlsson,1,257
BD-11500,Bradley Drucker,1,145
CP-12085,Cathy Prescott,2,667
LB-16795,Laurel Beltran,3,668
KN-16450,Kean Nguyen,2,623
TM-21490,Tony Molinari,1,211
TS-11505,Tony Sayre,1,493
LD-6855,Lela Donovan,2,504
LP-17080,Liz Pelletier,1,71
KA-16525,Kelly Andreada,1,669
DK-13150,David Kendrick,2,26
KD-16495,Keith Dawkins,2,670
BB-11545,Brenda Bowman,2,19
CV-12805,Cynthia Voltz,2,671
BN-11470,Brad Norvell,2,180
CM-11935,Carlos Meador,1,672
SK-19990,Sally Knutson,1,673
BE-11410,Bobby Elias,1,674
KM-16720,Kunst Miller,1,675
TB-21520,Tracy Blumstein,1,571
JC-16105,Julie Creighton,2,676
MO-17500,Mary O'Rourke,1,677
JS-16030,Joy Smith,1,145
MS-17530,MaryBeth Skach,1,71
GA-14515,George Ashbrook,1,352
CS-12355,Christine Sundaresam,1,34
SW-20245,Scot Wooten,1,213
CP-2085,Cathy Prescott,2,678
PF-19165,Philip Fox,1,16
BS-11380,Bill Stewart,2,319
JK-16120,Julie Kriz,3,37
GM-14500,Gene McClure,1,207
DB-13060,Dave Brooks,1,494
RS-19765,Roland Schwarz,2,105
CC-12475,Cindy Chapman,1,679
VF-21715,Vicky Freymann,3,258
HG-14965,Henry Goldwyn,2,680
CC-2670,Craig Carreira,1,681
KM-16375,Katherine Murray,3,2
HR-14830,Harold Ryan,2,6
ED-13885,Emily Ducich,3,416
TB-21520,Tracy Blumstein,1,682
MW-18220,Mitch Webber,1,546
RH-9600,Rob Haberlin,1,500
SB-20290,Sean Braxton,2,446
MN-17935,Michael Nguyen,1,683
JM-16195,Justin MacKendrick,1,684
RP-19390,Resi Pölking,1,685
DB-13615,Doug Bickford,1,105
LB-16795,Laurel Beltran,3,686
PK-18910,Paul Knutson,3,574
LS-16945,Linda Southworth,2,687
CL-12565,Clay Ludtke,1,163
JK-15730,Joe Kamberova,1,329
SW-10275,Scott Williamson,1,688
BT-11395,Bill Tyler,2,71
GH-14425,Gary Hwang,1,98
MC-18100,Mick Crebagga,1,689
NZ-18565,Nick Zandusky,3,690
NF-18385,Natalie Fritzler,1,691
SS-20410,Shahid Shariari,1,692
EH-13945,Eric Hoffmann,1,693
SK-19990,Sally Knutson,1,694
LC-16930,Linda Cazamias,2,695
CS-11845,Cari Sayre,2,660
NH-18610,Nicole Hansen,2,479
JM-16195,Justin MacKendrick,1,696
MG-17890,Michael Granlund,3,697
PL-18925,Paul Lucas,3,698
MA-17995,Michelle Arnett,3,73
SP-20650,Stephanie Phelps,2,699
RW-19690,Robert Waldorf,1,700
AH-10075,Adam Hart,2,81
JH-15430,Jennifer Halladay,1,701
PO-18850,Patrick O'Brill,1,133
KB-16315,Karl Braun,1,702
ZC-21910,Zuschuss Carroll,1,329
ML-17755,Max Ludwig,3,703
CD-12790,Cynthia Delaney,3,704
PC-18745,Pamela Coakley,2,705
MT-17815,Meg Tillman,1,706
KE-16420,Katrina Edelman,2,707
EM-4200,Evan Minnotte,3,708
DW-13480,Dianna Wilson,3,709
SC-10680,Steve Carroll,3,710
MH-18025,Michelle Huthwaite,1,53
JG-15805,John Grady,2,711
LL-16840,Lauren Leatherbury,1,712
PV-8985,Paul Van Hugh,3,230
PO-19180,Philisse Overcash,3,375
RS-19765,Roland Schwarz,2,213
SH-19975,Sally Hughsby,2,713
AH-10075,Adam Hart,2,364
SB-20170,Sarah Bern,1,3
JF-5415,Jennifer Ferguson,1,714
DK-12985,Darren Koutras,1,715
GA-14725,Guy Armstrong,1,716
XP-21865,Xylona Preis,1,160
GT-4755,Guy Thornton,1,92
HA-14920,Helen Andreada,1,717
PR-18880,Patrick Ryan,1,95
JF-15295,Jason Fortune-,1,718
AW-10840,Anthony Witt,1,135
AG-10675,Anna Gayman,1,529
CJ-11875,Carl Jackson,2,572
BD-11605,Brian Dahlen,1,719
AG-10765,Anthony Garverick,3,720
SE-20110,Sanjit Engle,1,663
DM-13015,Darrin Martin,1,721
RL-19615,Rob Lucas,1,114
VP-21730,Victor Preis,3,722
JB-16045,Julia Barnett,3,723
MD-17860,Michael Dominguez,2,145
JM-5580,Jill Matthias,1,724
SC-20305,Sean Christensen,1,109
JO-15280,Jas O'Carroll,1,625
LP-17095,Liz Preis,1,725
EM-14140,Eugene Moren,3,388
PO-19180,Philisse Overcash,3,57
HK-14890,Heather Kirkland,2,726
MH-18115,Mick Hernandez,3,146
MG-17695,Maureen Gnade,1,173
AP-10720,Anne Pryor,3,727
SE-20110,Sanjit Engle,1,728
JK-15325,Jason Klamczynski,2,214
RK-19300,Ralph Kennedy,1,498
EJ-14155,Eva Jacobs,1,672
IM-15070,Irene Maddox,1,729
VW-21775,Victoria Wilson,2,174
JB-16000,Joy Bell-,1,442
AF-10870,Art Ferguson,1,730
AF-10870,Art Ferguson,1,156
GM-14455,Gary Mitchum,3,12
TP-21130,Theone Pippenger,1,220
MT-17815,Meg Tillman,1,235
BF-1080,Bart Folk,1,731
SM-20905,Susan MacKendrick,1,732
DW-13540,Don Weiss,1,446
BO-1425,Bobby Odegard,1,733
SP-20650,Stephanie Phelps,2,81
QJ-19255,Quincy Jones,2,596
CM-11935,Carlos Meador,1,734
AW-10930,Arthur Wiediger,3,735
DK-12835,Damala Kotsonis,2,31
CM-12235,Chris McAfee,1,736
AF-10885,Art Foster,1,737
MP-17470,Mark Packer,3,738
OT-18730,Olvera Toch,1,739
ON-18715,Odella Nelson,2,228
JP-15460,Jennifer Patt,2,144
AS-10240,Alan Shonely,1,279
TB-11625,Trudy Brown,1,740
JP-5520,Jeremy Pistek,1,474
DB-13405,Denny Blanton,1,139
JD-16150,Justin Deggeller,2,6
BD-11770,Bryan Davis,1,741
BD-11635,Brian Derr,1,93
GR-14560,Georgia Rosenberg,2,742
CC-2370,Christopher Conant,1,664
GM-14695,Greg Maxwell,2,572
AF-10885,Art Foster,1,743
PO-8850,Patrick O'Brill,1,504
CD-11920,Carlos Daly,1,654
ND-18370,Natalie DeCherney,1,70
TZ-21445,Tom Zandusky,2,644
BT-11395,Bill Tyler,2,744
RB-19435,Richard Bierner,1,410
JE-15475,Jeremy Ellison,1,745
AI-10855,Arianne Irving,1,6
MH-17440,Mark Haberlin,2,173
DB-13060,Dave Brooks,1,746
DB-13210,Dean Braden,1,141
NM-18520,Neoma Murray,1,747
BM-11650,Brian Moss,2,748
LC-16885,Lena Creighton,1,719
JE-6165,Justin Ellison,2,749
Dl-13600,Dorris liebe,2,119
AH-10210,Alan Hwang,1,137
DS-13180,David Smith,2,207
DV-13045,Darrin Van Huff,2,750
DK-13150,David Kendrick,2,751
AC-10660,Anna Chung,1,752
MH-17455,Mark Hamilton,1,753
CC-12430,Chuck Clark,3,139
NG-18355,Nat Gilpin,2,334
KE-16420,Katrina Edelman,2,754
RP-19390,Resi Pölking,1,755
SJ-20215,Sarah Jordon,1,213
KF-16285,Karen Ferguson,3,756
AR-10825,Anthony Rawles,2,757
JH-15820,John Huston,1,758
BM-11785,Bryan Mills,1,759
HD-14785,Harold Dahlen,3,760
NP-18325,Naresj Patel,1,1
AA-10480,Andrew Allen,1,145
RC-19825,Roy Collins,1,555
KB-16585,Ken Black,2,761
MO-17800,Meg O'Connel,3,252
JD-16015,Joy Daniels,1,137
MY-18295,Muhammed Yedwab,2,709
EH-14005,Erica Hernandez,3,70
AF-10885,Art Foster,1,214
JH-5910,Jonathan Howell,1,169
SC-10695,Steve Chapman,2,240
DJ-13420,Denny Joy,2,329
RF-19345,Randy Ferguson,2,762
RD-9930,Russell D'Ascenzo,1,326
KE-16420,Katrina Edelman,2,763
LC-6930,Linda Cazamias,2,764
JM-15865,John Murray,1,139
DW-13195,David Wiener,2,765
JD-16015,Joy Daniels,1,766
RD-19900,Ruben Dartt,1,767
TC-21295,Toby Carlisle,1,768
TP-21130,Theone Pippenger,1,769
CL-12700,Craig Leslie,3,313
BD-11500,Bradley Drucker,1,721
MV-18190,Mike Vittorini,1,561
SV-20815,Stuart Van,2,770
RD-19930,Russell D'Ascenzo,1,771
MM-17920,Michael Moore,1,603
RD-19480,Rick Duston,1,6
SV-20365,Seth Vernon,1,131
LS-17230,Lycoris Saunders,1,772
LA-16780,Laura Armstrong,2,773
GD-14590,Giulietta Dortch,2,6
EB-13750,Edward Becker,2,252
JL-15835,John Lee,1,774
SC-10680,Steve Carroll,3,775
NC-18625,Noah Childs,2,365
KH-6360,Katherine Hughes,1,724
JM-15580,Jill Matthias,1,396
BF-11275,Beth Fritzler,2,639
NG-18430,Nathan Gelder,1,242
Co-12640,Corey-Lock,1,776
JH-16180,Justin Hirsh,1,777
TS-21370,Todd Sumrall,2,96
TB-21400,Tom Boeckenhauer,1,778
TC-11145,Theresa Coyne,2,779
FM-14290,Frank Merwin,3,780
SF-20965,Sylvia Foulston,2,87
KM-16375,Katherine Murray,3,781
MP-18175,Mike Pelletier,3,782
BH-11710,Brosina Hoffman,1,87
VM-21685,Valerie Mitchum,3,783
CS-11860,Cari Schnelling,1,86
MF-18250,Monica Federle,2,86
KB-16405,Katrina Bavinger,3,784
MO-17500,Mary O'Rourke,1,785
AW-10930,Arthur Wiediger,3,137
AI-10855,Arianne Irving,1,174
LC-16870,Lena Cacioppo,1,97
JL-15505,Jeremy Lonsdale,1,214
LC-16930,Linda Cazamias,2,362
SP-20860,Sung Pak,2,786
BD-11725,Bruce Degenhardt,1,137
RB-19360,Raymond Buch,1,787
FO-14305,Frank Olsen,1,624
TM-21010,Tamara Manning,1,642
LD-16855,Lela Donovan,2,139
KD-16615,Ken Dana,2,751
AH-10585,Angele Hood,1,273
AB-150,Aimee Bixby,1,175
JE-15610,Jim Epp,2,788
EL-13735,Ed Ludwig,3,434
RW-19540,Rick Wilson,2,789
EM-13810,Eleni McCrary,2,202
AG-10525,Andy Gerbode,2,790
ZC-21910,Zuschuss Carroll,1,791
ES-14020,Erica Smith,1,163
PO-9195,Phillina Ober,3,792
BW-11065,Barry Weirich,1,793
TG-21640,Trudy Glocke,1,794
JP-15460,Jennifer Patt,2,284
EM-13960,Eric Murdock,1,87
YS-21880,Yana Sorensen,2,585
MV-17485,Mark Van Huff,1,170
FM-14380,Fred McMath,1,795
PC-8745,Pamela Coakley,2,796
BN-1470,Brad Norvell,2,775
DH-13075,Dave Hallsten,2,410
AB-10600,Ann Blume,2,248
AH-30,Aaron Hawkins,2,797
AH-10120,Adrian Hane,3,323
LF-17185,Luke Foster,1,265
CK-12595,Clytie Kelty,1,798
GM-14440,Gary McGarr,1,313
JL-15175,James Lanier,3,799
NP-18670,Nora Paige,1,452
JD-6060,Julia Dunbar,1,82
VD-21670,Valerie Dominguez,1,800
DJ-13630,Doug Jacobs,1,801
EM-14200,Evan Minnotte,3,86
TH-21550,Tracy Hopkins,3,193
JK-15730,Joe Kamberova,1,802
BE-11335,Bill Eplett,3,803
BV-11245,Benjamin Venier,2,804
CG-12040,Catherine Glotzbach,3,805
SJ-20125,Sanjit Jacobs,3,90
PV-8985,Paul Van Hugh,3,806
RB-19360,Raymond Buch,1,807
KB-16585,Ken Black,2,808
ML-18265,Muhammed Lee,1,28
JM-15655,Jim Mitchum,2,809
KM-16660,Khloe Miller,1,810
MG-18145,Mike Gockenbach,1,763
MC-17575,Matt Collins,1,811
DJ-13420,Denny Joy,2,812
NF-18385,Natalie Fritzler,1,813
SF-10965,Sylvia Foulston,2,301
CM-12385,Christopher Martinez,1,747
BS-11665,Brian Stugart,1,638
PF-19225,Phillip Flathmann,1,673
RB-19360,Raymond Buch,1,572
CR-12625,Corey Roper,3,655
MA-17560,Matt Abelman,3,481
PO-8865,Patrick O'Donnell,1,814
MH-17290,Marc Harrigan,3,252
ST-20530,Shui Tom,1,26
MA-17560,Matt Abelman,3,815
BE-11335,Bill Eplett,3,816
EP-13915,Emily Phan,1,747
ZC-21910,Zuschuss Carroll,1,770
AS-10090,Adam Shillingsburg,1,611
MH-17290,Marc Harrigan,3,95
LA-16780,Laura Armstrong,2,817
VB-21745,Victoria Brennan,2,62
NR-18550,Nick Radford,1,818
MK-17905,Michael Kennedy,2,819
DL-13495,Dionis Lloyd,2,632
CP-12085,Cathy Prescott,2,820
DB-13660,Duane Benoit,1,209
PH-18790,Patricia Hirasaki,3,202
CJ-11875,Carl Jackson,2,821
AB-10165,Alan Barnes,1,277
CA-12055,Cathy Armstrong,3,822
HJ-14875,Heather Jas,3,525
BS-11590,Brendan Sweed,2,823
KH-16510,Keith Herrera,1,57
MV-17485,Mark Van Huff,1,258
RS-19765,Roland Schwarz,2,556
CC-12370,Christopher Conant,1,824
HG-14845,Harry Greene,1,825
AA-10315,Alex Avila,1,826
EL-13735,Ed Ludwig,3,643
GZ-14470,Gary Zandusky,1,827
PK-18910,Paul Knutson,3,624
NF-18385,Natalie Fritzler,1,828
JF-5295,Jason Fortune-,1,678
AT-10435,Alyssa Tate,3,62
KT-16465,Kean Takahito,1,829
JE-15745,Joel Eaton,1,145
JB-15400,Jennifer Braxton,2,275
CS-12130,Chad Sievert,1,830
RB-9705,Roger Barcio,3,191
TC-20980,Tamara Chand,2,579
FH-14365,Fred Hopkins,2,172
AG-10330,Alex Grayson,1,831
LP-17095,Liz Preis,1,145
BD-1725,Bruce Degenhardt,1,832
RD-19900,Ruben Dartt,1,660
EB-13705,Ed Braxton,2,833
PO-18850,Patrick O'Brill,1,2
DL-13330,Denise Leinenbach,1,834
MG-17875,Michael Grace,3,834
HD-14785,Harold Dahlen,3,8
MG-17650,Matthew Grinstein,3,835
BS-11590,Brendan Sweed,2,836
AG-10270,Alejandro Grove,1,396
BT-11395,Bill Tyler,2,837
NP-8685,Nora Pelletier,3,504
SC-20725,Steven Cartwright,1,838
JK-15730,Joe Kamberova,1,126
CM-12655,Corinna Mitchell,3,815
MB-18085,Mick Brown,1,152
PF-19120,Peter Fuller,1,6
BM-11785,Bryan Mills,1,839
SM-20950,Suzanne McNair,2,37
BP-11185,Ben Peterman,2,840
AS-630,Ann Steele,3,841
SC-20680,Steve Carroll,3,842
CC-12370,Christopher Conant,1,843
PO-18865,Patrick O'Donnell,1,844
MG-18205,Mitch Gastineau,2,676
DC-13285,Debra Catini,1,76
PS-18970,Paul Stevenson,3,252
BM-11140,Becky Martin,1,845
MC-17590,Matt Collister,2,846
MM-17260,Magdelene Morse,1,137
TP-11415,Tom Prescott,1,847
CC-12610,Corey Catlett,2,842
HR-14770,Hallie Redmond,3,195
HH-15010,Hilary Holden,2,317
BT-11485,Brad Thomas,3,848
SS-20410,Shahid Shariari,1,29
EB-13870,Emily Burns,1,849
AR-10345,Alex Russell,2,850
DJ-13630,Doug Jacobs,1,37
JP-15520,Jeremy Pistek,1,226
TM-21490,Tony Molinari,1,209
AF-10870,Art Ferguson,1,851
SP-20650,Stephanie Phelps,2,852
JD-16150,Justin Deggeller,2,120
CM-2115,Chad McGuire,1,191
GK-14620,Grace Kelly,2,853
TS-21430,Tom Stivers,2,854
JF-15415,Jennifer Ferguson,1,98
SV-20935,Susan Vittorini,1,211
EA-14035,Erin Ashbrook,2,747
FH-14350,Fred Harton,1,555
JK-16090,Juliana Krohn,1,135
BS-1800,Bryan Spruell,3,190
FH-14275,Frank Hawley,2,855
JD-16015,Joy Daniels,1,86
YC-21895,Yoseph Carroll,2,856
AA-10375,Allen Armold,1,857
AG-10270,Alejandro Grove,1,818
ML-17755,Max Ludwig,3,694
BN-11515,Bradley Nguyen,1,288
EG-3900,Emily Grady,1,858
PB-19105,Peter Bühler,1,99
BD-11560,Brendan Dodson,3,421
CB-12415,Christy Brittain,1,236
SC-20725,Steven Cartwright,1,726
MP-18175,Mike Pelletier,3,805
SM-20005,Sally Matthias,1,859
CL-11890,Carl Ludwig,1,860
CC-2370,Christopher Conant,1,378
RE-19405,Ricardo Emerson,1,388
RE-19405,Ricardo Emerson,1,861
AS-10285,Alejandro Savely,2,661
MC-17635,Matthew Clasen,2,843
JC-15775,John Castell,1,862
ND-18460,Neil Ducich,2,207
SF-20200,Sarah Foster,1,70
CG-12520,Claire Gute,1,17
TT-21460,Tonja Turnell,3,461
ML-18040,Michelle Lonsdale,2,3
JL-15505,Jeremy Lonsdale,1,863
DM-13525,Don Miller,2,214
AB-10060,Adam Bellavance,3,70
MS-17365,Maribeth Schnelling,1,864
RM-19375,Raymond Messe,1,865
DO-13435,Denny Ordway,1,866
JL-5505,Jeremy Lonsdale,1,569
SP-20545,Sibella Parks,2,3
KD-16270,Karen Daniels,1,867
CM-11815,Candace McMahon,2,868
RO-19780,Rose O'Brian,1,869
CR-12625,Corey Roper,3,30
SF-10065,Sandra Flanagan,1,870
AS-10045,Aaron Smayling,2,871
LF-17185,Luke Foster,1,872
DL-13495,Dionis Lloyd,2,873
TT-11220,Thomas Thornton,1,474
LH-17020,Lisa Hazard,1,207
AH-10195,Alan Haines,2,388
BN-11470,Brad Norvell,2,433
KH-6630,Ken Heidel,2,539
AA-10645,Anna Andreadi,1,145
JL-15130,Jack Lebron,1,874
MZ-17335,Maria Zettner,3,875
KM-6375,Katherine Murray,3,876
MV-17485,Mark Van Huff,1,252
AF-10885,Art Foster,1,87
LS-16975,Lindsay Shagiari,3,877
KT-16465,Kean Takahito,1,252
EM-13825,Elizabeth Moffitt,2,878
ME-17320,Maria Etezadi,3,879
JM-15865,John Murray,1,880
MM-17920,Michael Moore,1,214
KL-16645,Ken Lonsdale,1,110
JR-15670,Jim Radford,1,881
EH-14185,Evan Henry,1,506
MS-17365,Maribeth Schnelling,1,609
KW-6570,Kelly Williams,1,882
DB-3060,Dave Brooks,1,607
EM-14140,Eugene Moren,3,57
EH-14185,Evan Henry,1,93
MW-18235,Mitch Willingham,2,3
DL-13495,Dionis Lloyd,2,883
FA-14230,Frank Atkinson,2,481
JF-15565,Jill Fjeld,1,618
KE-16420,Katrina Edelman,2,884
RO-19780,Rose O'Brian,1,375
KW-16435,Katrina Willman,1,885
LO-7170,Lori Olson,2,724
DL-13315,Delfina Latchford,1,886
AP-10720,Anne Pryor,3,437
KB-6315,Karl Braun,1,806
KB-16405,Katrina Bavinger,3,16
JL-15835,John Lee,1,182
JM-15265,Janet Molinari,2,57
BS-11755,Bruce Stewart,1,604
JW-15220,Jane Waco,2,756
JF-15565,Jill Fjeld,1,887
JK-16090,Juliana Krohn,1,329
MY-17380,Maribeth Yedwab,2,888
RB-19465,Rick Bensley,3,808
NC-18340,Nat Carroll,1,889
MN-17935,Michael Nguyen,1,37
CA-12310,Christine Abelman,2,57
ML-17410,Maris LaWare,1,224
NC-18625,Noah Childs,2,890
KH-16690,Kristen Hastings,2,226
HF-14995,Herbert Flentye,1,16
MP-17965,Michael Paige,2,891
CS-12175,Charles Sheldon,2,550
JJ-15445,Jennifer Jackson,1,892
JF-15565,Jill Fjeld,1,893
FW-14395,Fred Wasserman,2,211
LC-17140,Logan Currie,1,131
DL-13330,Denise Leinenbach,1,3
MF-18250,Monica Federle,2,874
CJ-12010,Caroline Jumper,1,726
RA-19915,Russell Applegate,1,894
RF-19345,Randy Ferguson,2,895
CA-12265,Christina Anderson,1,896
TT-11070,Ted Trevino,1,286
MG-7680,Maureen Gastineau,3,92
FO-14305,Frank Olsen,1,113
ML-17410,Maris LaWare,1,897
JE-15715,Joe Elijah,1,433
SG-20890,Susan Gilcrest,2,145
CA-12265,Christina Anderson,1,898
BF-11020,Barry Französisch,2,1
MG-17875,Michael Grace,3,892
CD-11920,Carlos Daly,1,899
